"","No","Date","Flow","SpC","Lat","Long","Drain"
"117","01656000",1951-01-25,86,,38.63678689,-77.6249897,93.4
"118","01656000",1951-01-26,52,,38.63678689,-77.6249897,93.4
"119","01656000",1951-01-27,41,,38.63678689,-77.6249897,93.4
"120","01656000",1951-01-28,44,,38.63678689,-77.6249897,93.4
"121","01656000",1951-01-29,62,,38.63678689,-77.6249897,93.4
"122","01656000",1951-01-30,115,,38.63678689,-77.6249897,93.4
"123","01656000",1951-01-31,67,,38.63678689,-77.6249897,93.4
"124","01656000",1951-02-01,107,,38.63678689,-77.6249897,93.4
"125","01656000",1951-02-02,239,,38.63678689,-77.6249897,93.4
"126","01656000",1951-02-03,154,,38.63678689,-77.6249897,93.4
"127","01656000",1951-02-04,90,,38.63678689,-77.6249897,93.4
"128","01656000",1951-02-05,85,,38.63678689,-77.6249897,93.4
"129","01656000",1951-02-06,94,,38.63678689,-77.6249897,93.4
"130","01656000",1951-02-07,1130,,38.63678689,-77.6249897,93.4
"131","01656000",1951-02-08,526,,38.63678689,-77.6249897,93.4
"132","01656000",1951-02-09,171,,38.63678689,-77.6249897,93.4
"133","01656000",1951-02-10,144,,38.63678689,-77.6249897,93.4
"134","01656000",1951-02-11,119,,38.63678689,-77.6249897,93.4
"135","01656000",1951-02-12,147,,38.63678689,-77.6249897,93.4
"136","01656000",1951-02-13,189,,38.63678689,-77.6249897,93.4
"137","01656000",1951-02-14,189,,38.63678689,-77.6249897,93.4
"138","01656000",1951-02-15,134,,38.63678689,-77.6249897,93.4
"139","01656000",1951-02-16,114,,38.63678689,-77.6249897,93.4
"140","01656000",1951-02-17,398,,38.63678689,-77.6249897,93.4
"141","01656000",1951-02-18,206,,38.63678689,-77.6249897,93.4
"142","01656000",1951-02-19,160,,38.63678689,-77.6249897,93.4
"143","01656000",1951-02-20,144,,38.63678689,-77.6249897,93.4
"144","01656000",1951-02-21,610,,38.63678689,-77.6249897,93.4
"145","01656000",1951-02-22,268,,38.63678689,-77.6249897,93.4
"146","01656000",1951-02-23,166,,38.63678689,-77.6249897,93.4
"147","01656000",1951-02-24,131,,38.63678689,-77.6249897,93.4
"148","01656000",1951-02-25,109,,38.63678689,-77.6249897,93.4
"149","01656000",1951-02-26,96,,38.63678689,-77.6249897,93.4
"150","01656000",1951-02-27,85,,38.63678689,-77.6249897,93.4
"151","01656000",1951-02-28,70,,38.63678689,-77.6249897,93.4
"152","01656000",1951-03-01,77,,38.63678689,-77.6249897,93.4
"153","01656000",1951-03-02,77,,38.63678689,-77.6249897,93.4
"154","01656000",1951-03-03,61,,38.63678689,-77.6249897,93.4
"155","01656000",1951-03-04,98,,38.63678689,-77.6249897,93.4
"156","01656000",1951-03-05,94,,38.63678689,-77.6249897,93.4
"157","01656000",1951-03-06,72,,38.63678689,-77.6249897,93.4
"158","01656000",1951-03-07,104,,38.63678689,-77.6249897,93.4
"159","01656000",1951-03-08,112,,38.63678689,-77.6249897,93.4
"160","01656000",1951-03-09,83,,38.63678689,-77.6249897,93.4
"161","01656000",1951-03-10,64,,38.63678689,-77.6249897,93.4
"162","01656000",1951-03-11,58,,38.63678689,-77.6249897,93.4
"163","01656000",1951-03-12,55,,38.63678689,-77.6249897,93.4
"164","01656000",1951-03-13,74,,38.63678689,-77.6249897,93.4
"165","01656000",1951-03-14,709,,38.63678689,-77.6249897,93.4
"166","01656000",1951-03-15,278,,38.63678689,-77.6249897,93.4
"167","01656000",1951-03-16,166,,38.63678689,-77.6249897,93.4
"168","01656000",1951-03-17,125,,38.63678689,-77.6249897,93.4
"169","01656000",1951-03-18,104,,38.63678689,-77.6249897,93.4
"170","01656000",1951-03-19,419,,38.63678689,-77.6249897,93.4
"171","01656000",1951-03-20,1300,,38.63678689,-77.6249897,93.4
"172","01656000",1951-03-21,242,,38.63678689,-77.6249897,93.4
"173","01656000",1951-03-22,223,,38.63678689,-77.6249897,93.4
"174","01656000",1951-03-23,150,,38.63678689,-77.6249897,93.4
"175","01656000",1951-03-24,123,,38.63678689,-77.6249897,93.4
"176","01656000",1951-03-25,99,,38.63678689,-77.6249897,93.4
"177","01656000",1951-03-26,85,,38.63678689,-77.6249897,93.4
"178","01656000",1951-03-27,72,,38.63678689,-77.6249897,93.4
"179","01656000",1951-03-28,67,,38.63678689,-77.6249897,93.4
"180","01656000",1951-03-29,67,,38.63678689,-77.6249897,93.4
"181","01656000",1951-03-30,82,,38.63678689,-77.6249897,93.4
"182","01656000",1951-03-31,131,,38.63678689,-77.6249897,93.4
"183","01656000",1951-04-01,80,,38.63678689,-77.6249897,93.4
"184","01656000",1951-04-02,183,,38.63678689,-77.6249897,93.4
"185","01656000",1951-04-03,998,,38.63678689,-77.6249897,93.4
"186","01656000",1951-04-04,238,,38.63678689,-77.6249897,93.4
"187","01656000",1951-04-05,163,,38.63678689,-77.6249897,93.4
"188","01656000",1951-04-06,125,,38.63678689,-77.6249897,93.4
"189","01656000",1951-04-07,104,,38.63678689,-77.6249897,93.4
"190","01656000",1951-04-08,102,,38.63678689,-77.6249897,93.4
"191","01656000",1951-04-09,122,,38.63678689,-77.6249897,93.4
"192","01656000",1951-04-10,360,,38.63678689,-77.6249897,93.4
"193","01656000",1951-04-11,212,,38.63678689,-77.6249897,93.4
"194","01656000",1951-04-12,405,,38.63678689,-77.6249897,93.4
"195","01656000",1951-04-13,386,,38.63678689,-77.6249897,93.4
"196","01656000",1951-04-14,178,,38.63678689,-77.6249897,93.4
"197","01656000",1951-04-15,138,,38.63678689,-77.6249897,93.4
"198","01656000",1951-04-16,110,,38.63678689,-77.6249897,93.4
"199","01656000",1951-04-17,98,,38.63678689,-77.6249897,93.4
"200","01656000",1951-04-18,80,,38.63678689,-77.6249897,93.4
"201","01656000",1951-04-19,74,,38.63678689,-77.6249897,93.4
"202","01656000",1951-04-20,67,,38.63678689,-77.6249897,93.4
"203","01656000",1951-04-21,54,,38.63678689,-77.6249897,93.4
"204","01656000",1951-04-22,52,,38.63678689,-77.6249897,93.4
"205","01656000",1951-04-23,138,,38.63678689,-77.6249897,93.4
"206","01656000",1951-04-24,75,,38.63678689,-77.6249897,93.4
"207","01656000",1951-04-25,56,,38.63678689,-77.6249897,93.4
"208","01656000",1951-04-26,49,,38.63678689,-77.6249897,93.4
"209","01656000",1951-04-27,52,,38.63678689,-77.6249897,93.4
"210","01656000",1951-04-28,42,,38.63678689,-77.6249897,93.4
"211","01656000",1951-04-29,50,,38.63678689,-77.6249897,93.4
"212","01656000",1951-04-30,102,,38.63678689,-77.6249897,93.4
"213","01656000",1951-05-01,54,,38.63678689,-77.6249897,93.4
"214","01656000",1951-05-02,44,,38.63678689,-77.6249897,93.4
"215","01656000",1951-05-03,37,,38.63678689,-77.6249897,93.4
"216","01656000",1951-05-04,35,,38.63678689,-77.6249897,93.4
"217","01656000",1951-05-05,38,,38.63678689,-77.6249897,93.4
"218","01656000",1951-05-06,50,,38.63678689,-77.6249897,93.4
"219","01656000",1951-05-07,37,,38.63678689,-77.6249897,93.4
"220","01656000",1951-05-08,31,,38.63678689,-77.6249897,93.4
"221","01656000",1951-05-09,27,,38.63678689,-77.6249897,93.4
"222","01656000",1951-05-10,23,,38.63678689,-77.6249897,93.4
"223","01656000",1951-05-11,38,,38.63678689,-77.6249897,93.4
"224","01656000",1951-05-12,122,,38.63678689,-77.6249897,93.4
"225","01656000",1951-05-13,44,,38.63678689,-77.6249897,93.4
"226","01656000",1951-05-14,31,,38.63678689,-77.6249897,93.4
"227","01656000",1951-05-15,25,,38.63678689,-77.6249897,93.4
"228","01656000",1951-05-16,23,,38.63678689,-77.6249897,93.4
"229","01656000",1951-05-17,21,,38.63678689,-77.6249897,93.4
"230","01656000",1951-05-18,19,,38.63678689,-77.6249897,93.4
"231","01656000",1951-05-19,19,,38.63678689,-77.6249897,93.4
"232","01656000",1951-05-20,20,,38.63678689,-77.6249897,93.4
"233","01656000",1951-05-21,21,,38.63678689,-77.6249897,93.4
"234","01656000",1951-05-22,20,,38.63678689,-77.6249897,93.4
"235","01656000",1951-05-23,24,,38.63678689,-77.6249897,93.4
"236","01656000",1951-05-24,41,,38.63678689,-77.6249897,93.4
"237","01656000",1951-05-25,24,,38.63678689,-77.6249897,93.4
"238","01656000",1951-05-26,19,,38.63678689,-77.6249897,93.4
"239","01656000",1951-05-27,18,,38.63678689,-77.6249897,93.4
"240","01656000",1951-05-28,16,,38.63678689,-77.6249897,93.4
"241","01656000",1951-05-29,16,,38.63678689,-77.6249897,93.4
"242","01656000",1951-05-30,15,,38.63678689,-77.6249897,93.4
"243","01656000",1951-05-31,13,,38.63678689,-77.6249897,93.4
"244","01656000",1951-06-01,11,,38.63678689,-77.6249897,93.4
"245","01656000",1951-06-02,10,,38.63678689,-77.6249897,93.4
"246","01656000",1951-06-03,14,,38.63678689,-77.6249897,93.4
"247","01656000",1951-06-04,42,,38.63678689,-77.6249897,93.4
"248","01656000",1951-06-05,52,,38.63678689,-77.6249897,93.4
"249","01656000",1951-06-06,34,,38.63678689,-77.6249897,93.4
"250","01656000",1951-06-07,21,,38.63678689,-77.6249897,93.4
"251","01656000",1951-06-08,33,,38.63678689,-77.6249897,93.4
"252","01656000",1951-06-09,38,,38.63678689,-77.6249897,93.4
"253","01656000",1951-06-10,2980,,38.63678689,-77.6249897,93.4
"254","01656000",1951-06-11,329,,38.63678689,-77.6249897,93.4
"255","01656000",1951-06-12,152,,38.63678689,-77.6249897,93.4
"256","01656000",1951-06-13,1070,,38.63678689,-77.6249897,93.4
"257","01656000",1951-06-14,991,,38.63678689,-77.6249897,93.4
"258","01656000",1951-06-15,196,,38.63678689,-77.6249897,93.4
"259","01656000",1951-06-16,128,,38.63678689,-77.6249897,93.4
"260","01656000",1951-06-17,96,,38.63678689,-77.6249897,93.4
"261","01656000",1951-06-18,77,,38.63678689,-77.6249897,93.4
"262","01656000",1951-06-19,62,,38.63678689,-77.6249897,93.4
"263","01656000",1951-06-20,50,,38.63678689,-77.6249897,93.4
"264","01656000",1951-06-21,44,,38.63678689,-77.6249897,93.4
"265","01656000",1951-06-22,871,,38.63678689,-77.6249897,93.4
"266","01656000",1951-06-23,201,,38.63678689,-77.6249897,93.4
"267","01656000",1951-06-24,85,,38.63678689,-77.6249897,93.4
"268","01656000",1951-06-25,54,,38.63678689,-77.6249897,93.4
"269","01656000",1951-06-26,37,,38.63678689,-77.6249897,93.4
"270","01656000",1951-06-27,83,,38.63678689,-77.6249897,93.4
"271","01656000",1951-06-28,74,,38.63678689,-77.6249897,93.4
"272","01656000",1951-06-29,79,,38.63678689,-77.6249897,93.4
"273","01656000",1951-06-30,406,,38.63678689,-77.6249897,93.4
"274","01656000",1951-07-01,248,,38.63678689,-77.6249897,93.4
"275","01656000",1951-07-02,90,,38.63678689,-77.6249897,93.4
"276","01656000",1951-07-03,54,,38.63678689,-77.6249897,93.4
"277","01656000",1951-07-04,40,,38.63678689,-77.6249897,93.4
"278","01656000",1951-07-05,36,,38.63678689,-77.6249897,93.4
"279","01656000",1951-07-06,27,,38.63678689,-77.6249897,93.4
"280","01656000",1951-07-07,23,,38.63678689,-77.6249897,93.4
"281","01656000",1951-07-08,21,,38.63678689,-77.6249897,93.4
"282","01656000",1951-07-09,19,,38.63678689,-77.6249897,93.4
"283","01656000",1951-07-10,17,,38.63678689,-77.6249897,93.4
"284","01656000",1951-07-11,16,,38.63678689,-77.6249897,93.4
"285","01656000",1951-07-12,14,,38.63678689,-77.6249897,93.4
"286","01656000",1951-07-13,26,,38.63678689,-77.6249897,93.4
"287","01656000",1951-07-14,19,,38.63678689,-77.6249897,93.4
"288","01656000",1951-07-15,17,,38.63678689,-77.6249897,93.4
"289","01656000",1951-07-16,16,,38.63678689,-77.6249897,93.4
"290","01656000",1951-07-17,14,,38.63678689,-77.6249897,93.4
"291","01656000",1951-07-18,16,,38.63678689,-77.6249897,93.4
"292","01656000",1951-07-19,56,,38.63678689,-77.6249897,93.4
"293","01656000",1951-07-20,25,,38.63678689,-77.6249897,93.4
"294","01656000",1951-07-21,18,,38.63678689,-77.6249897,93.4
"295","01656000",1951-07-22,13,,38.63678689,-77.6249897,93.4
"296","01656000",1951-07-23,12,,38.63678689,-77.6249897,93.4
"297","01656000",1951-07-24,22,,38.63678689,-77.6249897,93.4
"298","01656000",1951-07-25,27,,38.63678689,-77.6249897,93.4
"299","01656000",1951-07-26,17,,38.63678689,-77.6249897,93.4
"300","01656000",1951-07-27,13,,38.63678689,-77.6249897,93.4
"301","01656000",1951-07-28,11,,38.63678689,-77.6249897,93.4
"302","01656000",1951-07-29,21,,38.63678689,-77.6249897,93.4
"303","01656000",1951-07-30,16,,38.63678689,-77.6249897,93.4
"304","01656000",1951-07-31,11,,38.63678689,-77.6249897,93.4
"305","01656000",1951-08-01,9.4,,38.63678689,-77.6249897,93.4
"306","01656000",1951-08-02,8.6,,38.63678689,-77.6249897,93.4
"307","01656000",1951-08-03,7.4,,38.63678689,-77.6249897,93.4
"308","01656000",1951-08-04,13,,38.63678689,-77.6249897,93.4
"309","01656000",1951-08-05,8.6,,38.63678689,-77.6249897,93.4
"310","01656000",1951-08-06,7.4,,38.63678689,-77.6249897,93.4
"311","01656000",1951-08-07,7.4,,38.63678689,-77.6249897,93.4
"312","01656000",1951-08-08,10,,38.63678689,-77.6249897,93.4
"313","01656000",1951-08-09,9.4,,38.63678689,-77.6249897,93.4
"314","01656000",1951-08-10,7.4,,38.63678689,-77.6249897,93.4
"315","01656000",1951-08-11,7,,38.63678689,-77.6249897,93.4
"316","01656000",1951-08-12,96,,38.63678689,-77.6249897,93.4
"317","01656000",1951-08-13,49,,38.63678689,-77.6249897,93.4
"318","01656000",1951-08-14,13,,38.63678689,-77.6249897,93.4
"319","01656000",1951-08-15,9,,38.63678689,-77.6249897,93.4
"320","01656000",1951-08-16,7.8,,38.63678689,-77.6249897,93.4
"321","01656000",1951-08-17,6.6,,38.63678689,-77.6249897,93.4
"322","01656000",1951-08-18,7.8,,38.63678689,-77.6249897,93.4
"323","01656000",1951-08-19,19,,38.63678689,-77.6249897,93.4
"324","01656000",1951-08-20,9.4,,38.63678689,-77.6249897,93.4
"325","01656000",1951-08-21,7.4,,38.63678689,-77.6249897,93.4
"326","01656000",1951-08-22,8.6,,38.63678689,-77.6249897,93.4
"327","01656000",1951-08-23,8.6,,38.63678689,-77.6249897,93.4
"328","01656000",1951-08-24,5.7,,38.63678689,-77.6249897,93.4
"329","01656000",1951-08-25,4.8,,38.63678689,-77.6249897,93.4
"330","01656000",1951-08-26,4.2,,38.63678689,-77.6249897,93.4
"331","01656000",1951-08-27,4.2,,38.63678689,-77.6249897,93.4
"332","01656000",1951-08-28,5.1,,38.63678689,-77.6249897,93.4
"333","01656000",1951-08-29,6.3,,38.63678689,-77.6249897,93.4
"334","01656000",1951-08-30,5.7,,38.63678689,-77.6249897,93.4
"335","01656000",1951-08-31,4.5,,38.63678689,-77.6249897,93.4
"336","01656000",1951-09-01,4,,38.63678689,-77.6249897,93.4
"337","01656000",1951-09-02,3.4,,38.63678689,-77.6249897,93.4
"338","01656000",1951-09-03,4.2,,38.63678689,-77.6249897,93.4
"339","01656000",1951-09-04,5.4,,38.63678689,-77.6249897,93.4
"340","01656000",1951-09-05,4,,38.63678689,-77.6249897,93.4
"341","01656000",1951-09-06,3.7,,38.63678689,-77.6249897,93.4
"342","01656000",1951-09-07,4.2,,38.63678689,-77.6249897,93.4
"343","01656000",1951-09-08,4.5,,38.63678689,-77.6249897,93.4
"344","01656000",1951-09-09,3.4,,38.63678689,-77.6249897,93.4
"345","01656000",1951-09-10,3.1,,38.63678689,-77.6249897,93.4
"346","01656000",1951-09-11,2.9,,38.63678689,-77.6249897,93.4
"347","01656000",1951-09-12,2.7,,38.63678689,-77.6249897,93.4
"348","01656000",1951-09-13,2.3,,38.63678689,-77.6249897,93.4
"349","01656000",1951-09-14,3.1,,38.63678689,-77.6249897,93.4
"350","01656000",1951-09-15,4,,38.63678689,-77.6249897,93.4
"351","01656000",1951-09-16,2.9,,38.63678689,-77.6249897,93.4
"352","01656000",1951-09-17,3.4,,38.63678689,-77.6249897,93.4
"353","01656000",1951-09-18,3.1,,38.63678689,-77.6249897,93.4
"354","01656000",1951-09-19,2.9,,38.63678689,-77.6249897,93.4
"355","01656000",1951-09-20,2.1,,38.63678689,-77.6249897,93.4
"356","01656000",1951-09-21,2.1,,38.63678689,-77.6249897,93.4
"357","01656000",1951-09-22,1.9,,38.63678689,-77.6249897,93.4
"358","01656000",1951-09-23,1.8,,38.63678689,-77.6249897,93.4
"359","01656000",1951-09-24,1.7,,38.63678689,-77.6249897,93.4
"360","01656000",1951-09-25,1.6,,38.63678689,-77.6249897,93.4
"361","01656000",1951-09-26,1.7,,38.63678689,-77.6249897,93.4
"362","01656000",1951-09-27,1.9,,38.63678689,-77.6249897,93.4
"363","01656000",1951-09-28,1.7,,38.63678689,-77.6249897,93.4
"364","01656000",1951-09-29,1.6,,38.63678689,-77.6249897,93.4
"365","01656000",1951-09-30,1.4,,38.63678689,-77.6249897,93.4
"366","01656000",1951-10-01,1.4,,38.63678689,-77.6249897,93.4
"367","01656000",1951-10-02,1.6,,38.63678689,-77.6249897,93.4
"368","01656000",1951-10-03,2.3,,38.63678689,-77.6249897,93.4
"369","01656000",1951-10-04,2.1,,38.63678689,-77.6249897,93.4
"370","01656000",1951-10-05,1.7,,38.63678689,-77.6249897,93.4
"371","01656000",1951-10-06,1.6,,38.63678689,-77.6249897,93.4
"372","01656000",1951-10-07,1.8,,38.63678689,-77.6249897,93.4
"373","01656000",1951-10-08,2.7,,38.63678689,-77.6249897,93.4
"374","01656000",1951-10-09,4.2,,38.63678689,-77.6249897,93.4
"375","01656000",1951-10-10,4.5,,38.63678689,-77.6249897,93.4
"376","01656000",1951-10-11,4,,38.63678689,-77.6249897,93.4
"377","01656000",1951-10-12,3.7,,38.63678689,-77.6249897,93.4
"378","01656000",1951-10-13,4.2,,38.63678689,-77.6249897,93.4
"379","01656000",1951-10-14,4,,38.63678689,-77.6249897,93.4
"380","01656000",1951-10-15,3.7,,38.63678689,-77.6249897,93.4
"381","01656000",1951-10-16,3.7,,38.63678689,-77.6249897,93.4
"382","01656000",1951-10-17,4.5,,38.63678689,-77.6249897,93.4
"383","01656000",1951-10-18,4,,38.63678689,-77.6249897,93.4
"384","01656000",1951-10-19,4,,38.63678689,-77.6249897,93.4
"385","01656000",1951-10-20,4,,38.63678689,-77.6249897,93.4
"386","01656000",1951-10-21,3.7,,38.63678689,-77.6249897,93.4
"387","01656000",1951-10-22,3.7,,38.63678689,-77.6249897,93.4
"388","01656000",1951-10-23,4.8,,38.63678689,-77.6249897,93.4
"389","01656000",1951-10-24,5.4,,38.63678689,-77.6249897,93.4
"390","01656000",1951-10-25,5.4,,38.63678689,-77.6249897,93.4
"391","01656000",1951-10-26,6.6,,38.63678689,-77.6249897,93.4
"392","01656000",1951-10-27,5.7,,38.63678689,-77.6249897,93.4
"393","01656000",1951-10-28,4.5,,38.63678689,-77.6249897,93.4
"394","01656000",1951-10-29,5.7,,38.63678689,-77.6249897,93.4
"395","01656000",1951-10-30,5.7,,38.63678689,-77.6249897,93.4
"396","01656000",1951-10-31,5.7,,38.63678689,-77.6249897,93.4
"397","01656000",1951-11-01,24,,38.63678689,-77.6249897,93.4
"398","01656000",1951-11-02,22,,38.63678689,-77.6249897,93.4
"399","01656000",1951-11-03,63,,38.63678689,-77.6249897,93.4
"400","01656000",1951-11-04,27,,38.63678689,-77.6249897,93.4
"401","01656000",1951-11-05,11,,38.63678689,-77.6249897,93.4
"402","01656000",1951-11-06,7.8,,38.63678689,-77.6249897,93.4
"403","01656000",1951-11-07,111,,38.63678689,-77.6249897,93.4
"404","01656000",1951-11-08,41,,38.63678689,-77.6249897,93.4
"405","01656000",1951-11-09,18,,38.63678689,-77.6249897,93.4
